Yr,Seas,FltSvy,Gender,Part,Nsamp,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230
2002,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,4,13,22,52,84,159,219,277,267,199,126,104,61,37,23,18,5,1,2,1,2,1,0,1,3
2003,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,6,11,35,54,100,180,227,244,248,185,129,61,33,21,20,9,5,5,0,3,2,1,0,1
2004,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,6,10,13,4,12,25,36,87,134,241,308,316,247,141,86,63,23,16,19,8,6,3,5,4,1,2,1
2005,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,3,4,4,3,8,4,10,25,39,81,126,223,275,242,238,193,115,59,31,12,16,8,17,9,3,4,2,1,7
2006,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,3,8,11,40,49,102,152,249,272,240,180,151,83,51,34,15,8,11,8,1,0,1,3,2,2
2007,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,4,8,5,5,3,9,10,42,82,183,308,435,436,329,223,126,66,35,18,14,15,13,21,9,1,1,1,5
2008,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,4,3,13,26,53,133,170,216,265,233,192,127,80,41,31,11,11,9,4,5,5,2,3,1,1,3
2009,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,9,17,30,73,95,164,204,254,217,148,96,58,49,16,11,9,3,1,2,0,4,1,1,6
2010,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,2,7,6,23,42,92,147,250,273,217,140,85,54,28,22,13,4,7,4,5,0,4,0,3,4
2011,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,5,6,30,91,141,238,319,368,292,220,133,91,45,28,20,8,7,4,0,2,4,2,1,0,6
2012,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,5,7,5,45,71,113,157,263,310,301,247,132,75,40,20,7,6,8,3,1,0,2,0,1,3
2013,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,4,5,11,22,36,60,94,194,259,282,279,213,140,80,32,23,13,6,5,1,3,0,0,0,1,3
2014,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,3,3,9,31,62,111,219,241,279,206,121,69,41,18,6,12,9,6,2,1,0,0,0,0,2
2015,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,1,5,4,1,6,22,34,55,89,158,168,154,137,112,76,42,30,12,5,8,2,2,2,2,0,0,3
2016,10,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,9,24,45,78,145,197,232,180,139,107,59,36,21,11,11,6,2,3,2,2,0,0,4
